Date,Site ID,POC,Daily Max CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2023-07-11,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-12,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,9,38,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-19,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,4,17,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-20,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-21,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-22,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-23,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-24,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-25,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-26,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,16,67,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-27,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,17,71,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-28,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-29,010732059,1,0.6,Parts per million,7,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-30,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-07-31,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-01,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-02,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-03,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-04,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-05,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-06,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-07,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-08,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-09,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,18,75,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-10,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,18,75,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-11,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-12,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-13,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-14,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-15,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-16,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-17,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-18,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-19,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-20,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-21,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-22,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-23,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-24,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,18,75,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-25,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-26,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-27,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-28,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-29,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-30,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,18,75,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-08-31,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-01,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-02,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-03,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-04,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-05,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-06,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-07,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,15,63,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-08,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,13,54,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-09,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-10,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-11,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,13,54,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-12,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,13,54,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-13,010732059,1,0,Parts per million,0,Arkadelphia/Near Road,16,67,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-14,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-15,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-16,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-17,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-18,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-19,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,15,63,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-20,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-21,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,10,42,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-22,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,9,38,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-23,010732059,1,0.6,Parts per million,7,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-24,010732059,1,0.6,Parts per million,7,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-25,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-26,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-27,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
